Phylum,Class,22.unmapped,27.unmapped,21.unmapped,24.unmapped,25.unmapped,28.unmapped,29.unmapped,23.unmapped,17.unmapped,26.unmapped,18.unmapped,19.unmapped,20.unmapped
Bacteroidetes,Bacteroidia,0.000535475,0.000618219,0.002809497,4.98E-05,0.001341179,0.000119395,0.001927903,0.002471789,0.000938605,0.000533987,0.000352185,0.000246734,0.000762551
Firmicutes,Clostridia,0.00141306,0.000556397,0.000585312,0.001406522,0.000787943,0.00071637,0.000780342,0.001961311,0.000284934,0.001083679,0.001746251,0.000260442,0.001322792
Firmicutes,Clostridia,0.000699093,0.00098915,7.45E-05,0.001506099,0.001458532,0.000941894,0.001239366,1.34E-05,0.000754236,0.000643925,0.001452763,0.001315916,0.000435743
Firmicutes,Clostridia,0.002781496,0.001251893,8.51E-05,0.000124471,0.000603531,0.000835765,0.001361772,0.000497045,0.001290582,0.00017276,0.001085904,0.001014352,4.67E-05
Bacteroidetes,NA,0.003926818,0.001530092,0,0,0.000201177,0.000132661,0,0.000201505,0.003503009,0,0,0.003851795,0
Spirochaetes,Spirochaetia,0.005577867,0,0.002522162,1.24E-05,0.001207061,3.98E-05,0,0,0,0,0,0.000630543,0
Firmicutes,Clostridia,0.001145322,0.000510031,0.000191557,0.001170027,0.000620295,0.000663306,0.001407675,0.000711983,0.000636911,0.000392637,0.001129927,0.000534591,0.000544679
Spirochaetes,Spirochaetia,0,0.00375568,0,0,0,0,0.00169839,0,1.68E-05,0.002324413,0,0.00527737,0.00150954
Firmicutes,Clostridia,0.000699093,0.001174616,0.000457607,0.000448096,0.002296769,0.000384717,0.001269968,0.000255239,0.002346513,0.000471165,0.000542952,0.001261086,0.000497992
Firmicutes,Clostridia,0.000803213,0.001112794,2.13E-05,0.00154344,0.001056179,0.000915362,0.001361772,0,0.000754236,0.000753864,0.001247322,0.001082889,0.000606928
Spirochaetes,Spirochaetia,0.003376469,0.002179222,0,0,0,0,0,0.006233208,0.005061764,0.000659631,0.000146744,0.000671665,0.002194279
Bacteroidetes,Bacteroidia,0.001651049,0.00785138,0.000180915,1.24E-05,8.38E-05,0.001167418,0.000443724,0.000134336,0.002597925,0,0,0.002604417,0
Spirochaetes,Spirochaetia,0.007422282,0.00034002,0,0,0,0,0,0.006569049,0,0,0,0,0
Firmicutes,Clostridia,0.00217165,0.000834596,0.000489534,0.00094598,0.000871767,0.000318387,0.001147561,0.000268673,0.000100565,0.002418646,0.001100578,0.000219319,0.001353917
Bacteroidetes,Bacteroidia,0.000490852,0.000139099,0.000361829,0.000908638,0.000486177,0.003197135,0.000474325,0.000510478,0.000569867,0.000581103,0.001232648,0.000630543,0.003423698
Spirochaetes,Spirochaetia,0.001115573,0.000602763,0.005395511,0,0.000888531,0.000809233,0.000581431,0.000107469,0.001072692,0.000235582,0.000454906,0.001823092,0.001805223
Bacteroidetes,Bacteroidia,0.000535475,0.002256499,0.000478892,0,0,0.000212258,0.001958504,0.001880709,0.000452542,0,2.93E-05,0.000932107,0
Firmicutes,Clostridia,0.00010412,0.001066428,0.000787511,7.47E-05,5.03E-05,0,0.007573903,0.003627082,0.000988888,0.000157055,0.000293488,0.000150782,4.67E-05
Firmicutes,Clostridia,0.00151718,0.00163828,0.001340896,2.49E-05,0.000771178,0.001247015,0.001086358,0.000188071,0.001307343,0.001711898,0.002039738,0.000795032,0.001774098
Bacteroidetes,Bacteroidia,0.000342109,0.00064913,0.002160333,1.24E-05,0.001022649,6.63E-05,0.002111512,0.002310586,0.000770997,0.000424048,0.000220116,0.000342686,0.001042672
Bacteroidetes,Bacteroidia,0.000267738,0.000309109,0.00010642,0.000796614,0.003051183,0.001830724,0.000688537,0,0.000586628,0.000109938,0.001027206,4.11E-05,0.000855925
Bacteroidetes,Bacteroidia,0.000594972,0.000123644,0.001032277,3.73E-05,0.002011769,0.000663306,0.000443724,0.000604514,0.001592277,0.001476316,0.002362574,0.000150782,0.000653615
Firmicutes,Clostridia,0.000490852,0.000633674,0.000138346,0.000261389,0.001525591,1.33E-05,0.002754147,0.000806018,0.002648207,0.00097374,0.001012532,0.001137719,0.002069781
Bacteroidetes,Sphingobacteriia,0,0.012688943,0,0,0,0.005133988,0,0,0.003821464,0,0,0.00064425,0
Firmicutes,Clostridia,0.001889038,0.000510031,0.000638522,0.001593229,0.000653825,0.000623508,0.000520228,0.001141859,0.000888323,0.000345521,0.000308162,0.000534591,0.001634038
Firmicutes,Clostridia,0.00020824,0.001375537,8.51E-05,0,0.000150883,0.001472539,0.005431789,0.000107469,0.001206778,0.002952632,7.34E-05,0.000548298,0.001338355
Firmicutes,Clostridia,0.001100699,0.000139099,0.000713016,0.000560119,0.000368824,0.000106129,0.001361772,0.001531435,0.001307343,0.000753864,0.000719044,0.000246734,0.001618476
Firmicutes,Bacilli,0.000133869,3.09E-05,0.006640629,0,0.000938825,6.63E-05,0,0.000792585,0,0,0.000205441,5.48E-05,0
Bacteroidetes,NA,0.000803213,0.001313715,0.000510818,3.73E-05,0.000771178,0.000729637,0.000780342,0.000188071,0.001206778,3.14E-05,0.000425557,0.000890985,0.000497992
Bacteroidetes,Bacteroidia,0.000461104,3.09E-05,0.001947492,0.002377396,0.000167647,5.31E-05,1.53E-05,0.000564213,0.000301695,0.000266993,0.000308162,0.000219319,6.22E-05
Firmicutes,Clostridia,0.001160196,0.000602763,0.000361829,0.00085885,0.000720884,0.000530645,0.001300569,0.000470177,0.000553107,0.000408343,0.000719044,0.000849862,0.000591366
Proteobacteria,Deltaproteobacteria,0.000267738,0.000386387,4.26E-05,4.98E-05,0.000184412,0.000145927,1.53E-05,0.000107469,0.00020113,0,0.003154991,0.000219319,1.56E-05
Bacteroidetes,Bacteroidia,0.000297486,0.00047912,0.002319963,7.47E-05,0.001123238,2.65E-05,0.001667789,0.002418055,0.00103917,0.000298404,0.000190767,0.00010966,0.000918174
Firmicutes,Negativicutes,0.002067529,1.55E-05,0.002703077,1.24E-05,0,2.65E-05,0,0.00557496,0,1.57E-05,1.47E-05,0.001699724,0.004357434
Firmicutes,Clostridia,0.000877584,0.001607369,0.000404397,0,0.000100588,0.000782701,0.000290715,0.000523912,0.001055931,4.71E-05,0.000146744,0.000726495,0.000591366
Spirochaetes,Spirochaetia,0,0.003972057,0,0,0,0,0.001484179,0,0,0.001978892,0,0.004783902,0.001260543
Bacteroidetes,Bacteroidia,0.001472557,0.000386387,9.58E-05,0.003186458,0.001341179,0.000915362,3.06E-05,0,0.001072692,0.000863802,0.000968509,0.001288501,0.000373494
Bacteroidetes,Bacteroidia,0.001799792,0.000108188,0.000170273,7.47E-05,0.000201177,0.000371451,0.000474325,0.001370231,0.001139735,0.000863802,0.001247322,0.001041767,0.001587351
Spirochaetes,Spirochaetia,0.001472557,0.000788229,0.004693137,0,0.001022649,0.000703104,0.00056613,8.06E-05,0.001005648,0.000204171,0.000528278,0.001357038,0.001447291
Spirochaetes,Spirochaetia,0.004953146,0,0.002245469,0,0.000787943,0.000106129,0,0,0,0,0,0.000767618,0
Firmicutes,Clostridia,0.001353562,0.00112825,0.00010642,0.000174259,0.000787943,0.001631733,0.001346472,0.000617947,0.001055931,0.000376932,0.000293488,0.000836155,0.000451306
Firmicutes,Clostridia,7.44E-05,0.001020061,0.000776868,1.24E-05,1.68E-05,0,0.007237285,0.003049436,0.000905084,0.000109938,0.000249464,0.00010966,3.11E-05
Firmicutes,Clostridia,0.001145322,0.001653736,0.001181266,1.24E-05,0.00063706,0.001101088,0.000872146,0.000389575,0.001206778,0.001413494,0.002098436,0.00086357,0.001540664
Firmicutes,Negativicutes,0.000163617,0.000417298,0.000287335,0.0019293,0.00098912,0.002175643,3.06E-05,1.34E-05,3.35E-05,0.00017276,7.34E-05,4.11E-05,0.00014006
Firmicutes,Bacilli,4.46E-05,1.55E-05,0.00695989,0,0.000804708,3.98E-05,0,0.001074691,0,1.57E-05,0.000146744,0.00010966,0
Spirochaetes,Spirochaetia,0.002543507,0.000710952,0.001660157,0,0.000972355,0.001286813,0.00018361,0.001786674,0.001441429,0.001664782,5.87E-05,0.002343975,0.001136045
Bacteroidetes,Bacteroidia,0.000237989,0.000896417,0.001021635,0.000398307,0.000335295,0.000265322,0.001116959,0.000255239,0.001206778,0.000769569,0.000161418,0.001082889,0.000466868
Firmicutes,Negativicutes,0.002186524,1.55E-05,0.002543446,0,0,3.98E-05,6.12E-05,0.004943579,1.68E-05,3.14E-05,1.47E-05,0.001781969,0.004030627
Bacteroidetes,Bacteroidia,0.001606426,0.000262743,0.000691732,0.000522778,0.001492062,0.000623508,0.00038252,0.000846319,0.000268173,0.00031411,0.000851114,0.000424931,0.000809238
Firmicutes,Clostridia,0.001963409,0.001190071,3.19E-05,0.000136918,0.000536472,0.000875564,0.001116959,0.000604514,0.001223539,0.000109938,0.000777742,0.000959522,0.000108936
Firmicutes,NA,0.002840994,0.002689252,0,0,0.00031853,0.00249403,0.00018361,0,0.001843689,0,0,0.001000644,0
Bacteroidetes,NA,0.00313848,0.001360082,0,0,0.000201177,0.000119395,1.53E-05,0.00014777,0.002430317,0,0,0.003522816,0
Firmicutes,Clostridia,0.000818087,0.000108188,0.00062788,0.000535225,0.000285001,0.000106129,0.001484179,0.001370231,0.00145819,0.000848096,0.000792416,0.000178197,0.001385042
Firmicutes,Clostridia,0.000937082,0.000386387,0.000468249,0.000373413,0.000787943,0.000835765,0.000780342,0.000335841,0.000586628,0.000706747,0.000572301,0.000479761,0.000840362
Bacteroidetes,Bacteroidia,0.000342109,0.000324565,9.58E-05,0.000809061,0.002531476,0.001353144,0.000596732,0,0.000670432,0.000109938,0.001071229,0.000178197,0.000809238
Firmicutes,Clostridia,0.000148743,0.001622825,9.58E-05,1.24E-05,8.38E-05,0.00153887,0.004865659,1.34E-05,0.001441429,0.002371529,5.87E-05,0.000424931,0.000995985
Firmicutes,Clostridia,0.000580098,0.000355476,0.000659806,3.73E-05,0.000469413,9.29E-05,0.00036722,0.000416443,0.000402259,1.57E-05,0.000675021,0.000123367,0.000357932
Spirochaetes,Spirochaetia,0.007050424,0.000309109,0,0,0,0,0,0.004970446,0,0,0,1.37E-05,0
Firmicutes,Bacilli,0.00010412,0.000139099,0.001447317,3.73E-05,0.003034418,0,0,0.00310317,3.35E-05,0.001240734,0.000117395,0.000233027,7.78E-05
Firmicutes,Clostridia,0.001532054,0.00034002,0.000713016,0.001369181,0.000486177,0.000371451,0.000504927,0.001114992,0.000871562,0.000439754,0.000249464,0.000466053,0.001416166
Firmicutes,Bacilli,0.000461104,0.000278199,0.004671853,0,1.68E-05,2.65E-05,1.53E-05,0.000134336,6.70E-05,0.000157055,0.000176093,0.00010966,0
Spirochaetes,Spirochaetia,0,0.000834596,0,0,0,0,0.001162862,0.005373455,0.002882859,0,0,0.003577646,0
Bacteroidetes,Bacteroidia,0.000535475,0.001978301,0.000468249,0,0,0.000132661,0.001912602,0.001585169,0.000335216,0,0.000102721,0.000452346,0
Firmicutes,NA,0.002558382,0.002241044,0,0,0.000368824,0.002241974,0.000168309,0,0.001692841,1.57E-05,0,0.000836155,0
NA,NA,0.002290644,0.002163766,0,0,0.000385589,0.00218891,0.00018361,0,0.001525233,1.57E-05,0,0.000945814,0
Bacteroidetes,Bacteroidia,0.000446229,0.00047912,0.000319261,0.001580782,8.38E-05,0.000358185,0.000153008,5.37E-05,5.03E-05,0.000157055,0.000968509,0.000219319,6.22E-05
Firmicutes,Clostridia,0.00010412,1.55E-05,7.45E-05,0.003559871,0.000787943,1.33E-05,0.000520228,0.000120903,0.000318455,0.000141349,0.001100578,0.000233027,3.11E-05
Bacteroidetes,Bacteroidia,0.000356983,0.001004606,0.001021635,0.000435648,0.000167647,0.000119395,0.00093335,0.000268673,0.001072692,0.000533987,8.80E-05,0.001124011,0.000389057
NA,NA,0.00237989,0.002488331,0,0,0.000268236,0.001883789,0.000107106,1.34E-05,0.001676081,0,0,0.001014352,0
Spirochaetes,Spirochaetia,0.000996579,0.000680041,0,0,0,0.002334837,0.001790195,0,0.000150847,0,0,0.000315271,0
Bacteroidetes,Bacteroidia,0.001353562,0.000370931,8.51E-05,0.00278815,0.001324414,0.000809233,9.18E-05,0,0.001072692,0.000879507,0.000851114,0.001302208,0.000280121
Bacteroidetes,Bacteroidia,0.001889038,0.001112794,0.001181266,0.001605676,0.000704119,0.000610241,0.000489626,0.001276196,0.000804519,0.000204171,0.000865788,0.0009184,0.000155623
Firmicutes,Clostridia,0.000981705,0.000850051,0.000840721,0.000970874,0.000435883,0.000265322,0.000504927,0.000994089,0.000687193,0.000549692,0.000821765,0.001439283,0.001431728
Firmicutes,Clostridia,0.000431355,0.00017001,0.002575372,0.001095345,0.00063706,0.000464314,4.59E-05,0.00014777,0.000184369,0.00017276,0.002157133,0.000246734,0.000280121
Firmicutes,Clostridia,0.000356983,0.000510031,0.000127704,0.000236495,0.00098912,0,0.002463431,0.000617947,0.002145383,0.000816686,0.000909811,0.000932107,0.001587351
Firmicutes,Negativicutes,0.000237989,0.000448209,0.000308619,0.001555887,0.000972355,0.002082781,1.53E-05,0,0,0.000204171,5.87E-05,5.48E-05,7.78E-05
Firmicutes,Clostridia,0.001903912,0.001050972,5.32E-05,8.71E-05,0.000502942,0.000623508,0.001178163,0.00029554,0.000854801,7.85E-05,0.000792416,0.0009184,0.00014006
Firmicutes,Bacilli,5.95E-05,3.09E-05,0.005821193,0,0.000519707,1.33E-05,0,0.000940355,0,0,0.000102721,9.60E-05,0
Spirochaetes,Spirochaetia,0,0,0,0,0,0,0.000657935,0.00956475,0.001826928,0,0,0.002467342,0
Firmicutes,Bacilli,4.46E-05,3.09E-05,0.005086892,0,0.00067059,3.98E-05,3.06E-05,0.000846319,3.35E-05,1.57E-05,0.000220116,6.85E-05,0
Firmicutes,Clostridia,0.001115573,0.001081883,0.000117062,9.96E-05,0.00095559,0.00112762,0.001147561,0.000550779,0.001223539,0.000376932,0.000366859,0.000890985,0.000326808
Firmicutes,Clostridia,0.00151718,0.001004606,0.00057467,0.000883744,0.000385589,0.000371451,0.000795642,0.001155293,0.000368738,0.000376932,0.000719044,0.001082889,0.001742974
Bacteroidetes,Bacteroidia,0.000520601,1.55E-05,0.001724009,0.001879512,0.000100588,3.98E-05,4.59E-05,0.000510478,0.00020113,0.000298404,0.000352185,0.000178197,6.22E-05
Firmicutes,NA,0.00217165,0.002225588,0,0,0.000435883,0.002029716,0.000275415,0,0.001676081,1.57E-05,0,0.000973229,0
Firmicutes,Clostridia,0.000163617,0.001978301,0.000361829,0,3.35E-05,5.31E-05,0.000459024,0.00029554,0.000184369,0.000455459,0,0.002933395,0.005353419
Firmicutes,Clostridia,0.001026328,0.000417298,0.000244767,0.000360966,0.000620295,0.000570443,0.000810943,0.000282106,0.000519585,0.000643925,0.000396208,0.000685373,0.000700302
Firmicutes,Clostridia,0.000699093,0.001607369,0.000383113,0,6.71E-05,0.000703104,0.000413122,0.00044331,0.00083804,3.14E-05,0.000117395,0.000657958,0.000746989
Firmicutes,Bacilli,0.000163617,0.00017001,0.001521811,6.22E-05,0.002682358,3.98E-05,0,0.002821064,6.70E-05,0.001146501,0.000102721,0.000164489,7.78E-05
Firmicutes,Bacilli,0.000386732,0.000324565,0.004022689,0,5.03E-05,6.63E-05,0,0.000107469,0,0.000188466,2.93E-05,0.000137075,3.11E-05
Bacteroidetes,NA,0.000788339,0.001344626,0.000446965,2.49E-05,0.000720884,0.00047758,0.000673236,0.000161204,0.001005648,1.57E-05,0.000366859,0.000616835,0.000248996
Firmicutes,Bacilli,5.95E-05,3.09E-05,0.00502304,0,0.000737649,0,0,0.000806018,0,0,0.000146744,6.85E-05,0
Bacteroidetes,Bacteroidia,0.000535475,0.000247288,0.000670448,0.000659696,0.000268236,0.00065004,0.002188016,0.000940355,0.000234651,0.002340118,0.001027206,0.000150782,0.000746989
Firmicutes,Clostridia,0.00086271,0.000448209,0.000404397,0.000970874,0.000620295,0.000543911,0.000642634,0.00132993,0.000167608,0.000565398,0.00117395,0.00010966,0.000980423
Spirochaetes,Spirochaetia,0.002141901,0.000525486,0.001372822,0,0.000771178,0.001140886,9.18E-05,0.001638904,0.001324104,0.001225028,0.000161418,0.002014996,0.001058234
Bacteroidetes,Bacteroidia,0.000193366,0.000200921,9.58E-05,0.00047299,0.00063706,0.000623508,0.000137707,0.000134336,0.000167608,7.85E-05,0.000821765,0.000493468,0.000389057
Firmicutes,Clostridia,0.000490852,0.000200921,0.000532102,4.98E-05,0.000335295,0.000106129,0.000260114,0.000349275,0.000234651,4.71E-05,0.000836439,0.000137075,0.000295683
Proteobacteria,Deltaproteobacteria,0.000342109,0.000324565,2.13E-05,4.98E-05,0.000100588,3.98E-05,0,0.00014777,0.000284934,0,0.002465295,0.000123367,0
Firmicutes,Clostridia,0.000267738,6.18E-05,7.45E-05,0.003335823,0.000586766,0,0.000581431,9.40E-05,0.000234651,0.000109938,0.000968509,0.000233027,6.22E-05
NA,NA,0.002394764,0.002441965,0,0,0.000301765,0.001910321,0.000107106,0,0.001441429,1.57E-05,0,0.000795032,0
Firmicutes,Negativicutes,0.00075859,0.000510031,0.000851363,0.001904406,0.000720884,0.000623508,4.59E-05,0.00221655,0.000402259,0.000235582,0.000821765,0.000986937,0.000233434
Firmicutes,Bacilli,0.000118994,0.000123644,0.000808795,3.73E-05,0.002011769,0.00017246,1.53E-05,0.000752284,1.68E-05,0.000643925,0.000146744,0.000246734,0.000326808
Firmicutes,Clostridia,0.001651049,0.000587308,0.000276693,0.000759273,0.000653825,0.000198992,0.000703837,0.000268673,0,0.001476316,0.000865788,0.000123367,0.001276106
Firmicutes,Bacilli,8.92E-05,0.00034002,0.001032277,0.000224048,0.001173532,0.000424516,0.000168309,0.000134336,0.000402259,0.003533735,0.000190767,0.000466053,0.00096486
Bacteroidetes,Bacteroidia,0.000327235,0.000262743,0.000297977,0.001381628,0.000100588,0.000358185,0.000137707,1.34E-05,6.70E-05,0.000219877,0.000983183,0.000178197,0
Bacteroidetes,Bacteroidia,0.001383311,0.005007573,0.000212841,0,3.35E-05,0.00071637,0.000336618,0.000201505,0.001843689,0,0,0.001781969,0
Bacteroidetes,Bacteroidia,0.002052655,0,0.000234125,0.00085885,0.001324414,0.000756169,3.06E-05,0.000497045,0.000553107,0.000439754,0.000528278,0.000328979,0.000560242
Spirochaetes,Spirochaetia,0.002008032,0.001622825,1.06E-05,0,0,0,0,0.004862977,0.002949902,0.00062822,0.000176093,0.000424931,0.001369479
Fibrobacteres,Fibrobacteria,0.006663692,0,0.00575734,0,0,0,0,0,0.001173256,0,0,5.48E-05,0.001244981
Bacteroidetes,Bacteroidia,0.000594972,0.000231832,0.000595954,0.000734379,0.000167647,0.000504112,0.001958504,0.000806018,0.000351977,0.001884659,0.000807091,4.11E-05,0.000715864
Spirochaetes,Spirochaetia,1.49E-05,0.000757318,0,0,0,0,0.00094865,0.004661472,0.00207834,0,0,0.002947103,0
Firmicutes,Bacilli,4.46E-05,1.55E-05,0.005193313,0,0.000687354,0,0,0.000994089,0,0,7.34E-05,5.48E-05,0
Firmicutes,Clostridia,0.00020824,6.18E-05,0.002373174,0.000136918,0.000402354,0.000344919,0,0.000913487,0.000100565,0.00031411,0.001159276,0.000191904,0.000186747
Firmicutes,Bacilli,5.95E-05,1.55E-05,0.005097534,0,0.000687354,2.65E-05,0,0.000819452,0,1.57E-05,8.80E-05,9.60E-05,0
Spirochaetes,Spirochaetia,0,0,0,0,0,0,0.000535528,0.008463192,0.00186045,0,1.47E-05,0.001686017,0
Spirochaetes,Spirochaetia,0.00075859,0.000850051,0,0,0,0.001790926,0.001606585,2.69E-05,3.35E-05,0,0,0.000342686,0
Bacteroidetes,Bacteroidia,0.001889038,0.00098915,0.000968425,0.00124471,0.000570001,0.000570443,0.00038252,0.000994089,0.000636911,0.000188466,0.000645673,0.000932107,0.000124498
Firmicutes,Clostridia,2.97E-05,0.000741863,0.000510818,3.73E-05,0,1.33E-05,0.005492992,0.002377754,0.000636911,6.28E-05,0.000176093,0.000137075,4.67E-05
Firmicutes,Bacilli,7.44E-05,0.000262743,0.001543095,8.71E-05,5.03E-05,0.000159193,1.53E-05,0.000120903,5.03E-05,0.002764166,0.000117395,8.22E-05,4.67E-05
Firmicutes,Clostridia,0.000401606,1.55E-05,0.002309321,0.000896191,0.000486177,0.000318387,1.53E-05,0.000201505,5.03E-05,0.000157055,0.001658204,8.22E-05,0.000186747
Bacteroidetes,Bacteroidia,0.001100699,0.005517604,0.000138346,0,3.35E-05,0.000902096,0.000229512,0.000107469,0.001709602,0,0,0.001370746,0
Bacteroidetes,Bacteroidia,0.002201398,0.001004606,0,0,0.000251471,0.000119395,1.53E-05,0.000120903,0.001994536,0,0,0.003056763,0
Spirochaetes,Spirochaetia,0,0.002550153,0,0,0,0,0.001116959,0,0,0.001460611,0,0.003440571,0.00096486
Spirochaetes,Spirochaetia,0.000951956,0.000494575,0.001042919,0.000597461,0.000435883,0.000331653,0.000688537,0.002404621,0.001508473,0.000424048,0.000572301,0.000616835,0.000466868
Firmicutes,Clostridia,8.92E-05,0.001885568,0.000361829,0,3.35E-05,0,0.000520228,0.000282106,0.00021789,0.000424048,0,0.002481049,0.005026611
